entity_id,n_value,m_precision_qubits,hardware_profile,qdk_epsilon,scenario_id,output_contract,apples_to_apples_level,base_hhl_runtime_seconds,hhl_repetitions,adjusted_hhl_seconds,readout_note,classical_benchmark_id,classical_algorithm_family,classical_solver,classical_target_kappa,classical_achieved_kappa,classical_tolerance,classical_median_seconds,classical_median_relative_residual,classical_median_iterations,ratio_adjusted_hhl_over_classical,comparison_status
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,30.372705300000003,10000,303727.053,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,221617696.14744538,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,30.372705300000003,10000,303727.053,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n500_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.005406800002674572,8.235076622459655e-15,,56175011.6242058,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,30.372705300000003,10000,303727.053,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n500_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.003407700001844205,8.883880566033076e-05,143.0,89129633.72234255,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,30.372705300000003,500,15186.352650000003,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n500_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.005280700002913363,1.74329138133541e-15,,2875821.8875568938,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,30.372705300000003,500,15186.352650000003,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,11080884.80737227,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,30.372705300000003,500,15186.352650000003,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n500_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.005406800002674572,8.235076622459655e-15,,2808750.58121029,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,30.372705300000003,500,15186.352650000003,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n500_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.003407700001844205,8.883880566033076e-05,143.0,4456481.686117128,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,30.372705300000003,5000000,151863526.50000003,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n500_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.005280700002913363,1.74329138133541e-15,,28758218875.56894,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,30.372705300000003,5000000,151863526.50000003,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,110808848073.7227,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,30.372705300000003,5000000,151863526.50000003,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n500_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.005406800002674572,8.235076622459655e-15,,28087505812.1029,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,500,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,30.372705300000003,5000000,151863526.50000003,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n500_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.003407700001844205,8.883880566033076e-05,143.0,44564816861.17128,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,13.833267000000001,1,13.833267000000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n1000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.03139119999832474,1.2468314366660235e-15,,440.6734053090753,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,13.833267000000001,1,13.833267000000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n1000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0014973999932408333,9.475992710869933e-05,48.0,9238.190905865149,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,13.833267000000001,1,13.833267000000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n1000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.03194390000135172,6.91331474527373e-15,,433.04878237831446,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,13.833267000000001,1,13.833267000000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n1000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.003986099996836856,8.959242319640546e-05,147.0,3470.376310423045,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,13.833267000000001,10000,138332.67,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n1000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.03139119999832474,1.2468314366660235e-15,,4406734.053090753,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,13.833267000000001,10000,138332.67,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n1000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0014973999932408333,9.475992710869933e-05,48.0,92381909.05865149,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,13.833267000000001,10000,138332.67,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n1000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.03194390000135172,6.91331474527373e-15,,4330487.823783144,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,13.833267000000001,10000,138332.67,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n1000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.003986099996836856,8.959242319640546e-05,147.0,34703763.104230456,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,13.833267000000001,1000,13833.267000000002,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n1000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.03139119999832474,1.2468314366660235e-15,,440673.4053090753,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,13.833267000000001,1000,13833.267000000002,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n1000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0014973999932408333,9.475992710869933e-05,48.0,9238190.90586515,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,13.833267000000001,1000,13833.267000000002,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n1000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.03194390000135172,6.91331474527373e-15,,433048.78237831447,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,13.833267000000001,1000,13833.267000000002,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n1000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.003986099996836856,8.959242319640546e-05,147.0,3470376.3104230454,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,13.833267000000001,10000000,138332670.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n1000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.03139119999832474,1.2468314366660235e-15,,4406734053.090753,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,13.833267000000001,10000000,138332670.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n1000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0014973999932408333,9.475992710869933e-05,48.0,92381909058.65147,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,13.833267000000001,10000000,138332670.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n1000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.03194390000135172,6.91331474527373e-15,,4330487823.783144,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,1000,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,13.833267000000001,10000000,138332670.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n1000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.003986099996836856,8.959242319640546e-05,147.0,34703763104.23045,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,60.2916825,1,60.2916825,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n1000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.03139119999832474,1.2468314366660235e-15,,1920.6555500655472,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,60.2916825,1,60.2916825,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n1000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0014973999932408333,9.475992710869933e-05,48.0,40264.24654210816,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,60.2916825,1,60.2916825,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n1000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.03194390000135172,6.91331474527373e-15,,1887.423968189505,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,60.2916825,1,60.2916825,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n1000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.003986099996836856,8.959242319640546e-05,147.0,15125.48168581924,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,60.2916825,10000,602916.825,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n1000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.03139119999832474,1.2468314366660235e-15,,19206555.50065547,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,60.2916825,10000,602916.825,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n1000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0014973999932408333,9.475992710869933e-05,48.0,402642465.42108154,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,60.2916825,10000,602916.825,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n1000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.03194390000135172,6.91331474527373e-15,,18874239.681895047,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,60.2916825,10000,602916.825,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n1000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.003986099996836856,8.959242319640546e-05,147.0,151254816.85819238,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,60.2916825,1000,60291.6825,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n1000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.03139119999832474,1.2468314366660235e-15,,1920655.5500655472,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,60.2916825,1000,60291.6825,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n1000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0014973999932408333,9.475992710869933e-05,48.0,40264246.542108156,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,60.2916825,1000,60291.6825,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n1000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.03194390000135172,6.91331474527373e-15,,1887423.9681895052,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,60.2916825,1000,60291.6825,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n1000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.003986099996836856,8.959242319640546e-05,147.0,15125481.685819242,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,60.2916825,10000000,602916825.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n1000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.03139119999832474,1.2468314366660235e-15,,19206555500.65547,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,60.2916825,10000000,602916825.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n1000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0014973999932408333,9.475992710869933e-05,48.0,402642465421.0816,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,60.2916825,10000000,602916825.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n1000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.03194390000135172,6.91331474527373e-15,,18874239681.89505,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,1000,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,60.2916825,10000000,602916825.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n1000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.003986099996836856,8.959242319640546e-05,147.0,151254816858.1924,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,10000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,70.4595549,1,70.4595549,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n10000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0050432999996701255,8.933827235269558e-05,48.0,13970.922789564105,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,10000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,70.4595549,1,70.4595549,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n10000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.0127238999994006,9.760666658117956e-05,151.0,5537.575342726618,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,10000,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,70.4595549,10000,704595.549,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n10000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0050432999996701255,8.933827235269558e-05,48.0,139709227.89564106,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,10000,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,70.4595549,10000,704595.549,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n10000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.0127238999994006,9.760666658117956e-05,151.0,55375753.42726618,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,10000,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,70.4595549,10000,704595.549,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n10000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0050432999996701255,8.933827235269558e-05,48.0,139709227.89564106,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,10000,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,70.4595549,10000,704595.549,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n10000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.0127238999994006,9.760666658117956e-05,151.0,55375753.42726618,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,10000,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,70.4595549,100000000,7045955490.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n10000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0050432999996701255,8.933827235269558e-05,48.0,1397092278956.4104,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,10000,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,70.4595549,100000000,7045955490.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n10000_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.0127238999994006,9.760666658117956e-05,151.0,553757534272.6619,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,2000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,13.5727305,1,13.5727305,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n2000_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.1843388999986928,1.9567243187360306e-15,,73.62922584487728,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,2000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,13.5727305,1,13.5727305,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n2000_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0019162000098731369,9.597792262814296e-05,48.0,7083.149165049107,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,2000,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,13.5727305,1,13.5727305,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n2000_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.18401830000220798,1.2293580817579675e-14,,73.75750400822714,not_apples_to_apples_against_full_vector_classical_output
